,fit_time,score_time,test_balanced_accuracy,test_roc_auc,model,cenario/amostra
233,8.071997165679932,0.32851743698120117,1.0,1.0,RF,cenario4/resultado_107
234,6.248147010803223,0.3125641345977783,1.0,1.0,RF,cenario4/resultado_107
235,12.017670631408691,0.15624690055847168,0.9897959183673469,1.0,MLP,cenario4/resultado_107
236,11.164123773574829,0.1614971160888672,0.9897345008510713,0.999984958975606,MLP,cenario4/resultado_107
237,10.488410472869873,0.16016435623168945,1.0,1.0,MLP,cenario4/resultado_107
238,12.399733304977417,0.1546928882598877,1.0,1.0,MLP,cenario4/resultado_107
239,14.623718023300171,0.16038250923156738,1.0,1.0,MLP,cenario4/resultado_107
240,0.4866750240325928,0.2588772773742676,0.9489795918367347,0.9987541018126941,SVM,cenario4/resultado_107
241,0.47205615043640137,0.2524373531341553,0.9693877551020409,1.0,SVM,cenario4/resultado_107
242,0.4745900630950928,0.24965262413024902,0.9387755102040816,1.0,SVM,cenario4/resultado_107
243,0.5191900730133057,0.25429725646972656,0.95,1.0,SVM,cenario4/resultado_107
244,0.5010471343994141,0.25629425048828125,0.9795918367346939,1.0,SVM,cenario4/resultado_107
245,14.553082704544067,0.07189083099365234,0.9897959183673469,1.0,XGB,cenario4/resultado_107
246,14.42528748512268,0.07763385772705078,0.9897959183673469,0.9999974931626011,XGB,cenario4/resultado_107
247,14.7991623878479,0.031316518783569336,1.0,1.0,XGB,cenario4/resultado_107
248,14.723617553710938,0.04264068603515625,1.0,1.0,XGB,cenario4/resultado_107
249,14.560327053070068,0.04991960525512695,1.0,1.0,XGB,cenario4/resultado_107
250,0.28052377700805664,0.015754222869873047,0.9973938942665674,0.9987614011491744,LogClass,cenario4/resultado_108
251,0.28252506256103516,0.015097856521606445,0.9921816827997021,0.9972307309536129,LogClass,cenario4/resultado_108
252,0.29273176193237305,0.015494823455810547,0.9958515051590257,0.9981825117650727,LogClass,cenario4/resultado_108
253,0.28635215759277344,0.015990734100341797,0.9973938942665674,0.9983384012705913,LogClass,cenario4/resultado_108
254,0.2994720935821533,0.015397787094116211,0.9961170212765957,0.9983898305084745,LogClass,cenario4/resultado_108
255,8.048955202102661,0.3456876277923584,1.0,1.0,RF,cenario4/resultado_108
256,7.756235361099243,0.35604023933410645,0.9999468141687055,1.0,RF,cenario4/resultado_108
257,9.934460401535034,0.36294007301330566,0.9913793103448276,1.0,RF,cenario4/resultado_108
258,9.31972050666809,0.36564159393310547,1.0,1.0,RF,cenario4/resultado_108
259,7.617884874343872,0.36873340606689453,0.9915254237288136,1.0,RF,cenario4/resultado_108
260,20.981043100357056,0.18858861923217773,1.0,1.0,MLP,cenario4/resultado_108
261,19.305188179016113,0.18434548377990723,0.991472237897519,0.9999891825427876,MLP,cenario4/resultado_108
262,24.97076916694641,0.19713568687438965,0.9827586206896552,1.0,MLP,cenario4/resultado_108
263,18.7064368724823,0.18777775764465332,0.9998936283374109,0.9998899603490458,MLP,cenario4/resultado_108
264,20.726681232452393,0.18416142463684082,0.9914722322394518,0.9998954201226108,MLP,cenario4/resultado_108
265,0.7378053665161133,0.4703373908996582,0.6864406779661016,0.9989651299266756,SVM,cenario4/resultado_108
266,0.7928159236907959,0.3590831756591797,0.7372881355932204,0.9979825442298781,SVM,cenario4/resultado_108
267,0.7448587417602539,0.3324239253997803,0.6637931034482758,0.9964622252218216,SVM,cenario4/resultado_108
268,0.8289904594421387,0.34786343574523926,0.7068965517241379,0.9932912492801573,SVM,cenario4/resultado_108
269,0.7827548980712891,0.3560943603515625,0.7457627118644068,0.9969184998196899,SVM,cenario4/resultado_108
270,20.432714462280273,0.03946805000305176,1.0,1.0,XGB,cenario4/resultado_108
271,20.147440433502197,0.0845024585723877,0.9915254237288136,0.9999945912713938,XGB,cenario4/resultado_108
272,20.49998664855957,0.0359342098236084,1.0,1.0,XGB,cenario4/resultado_108
273,19.975889444351196,0.07042288780212402,1.0,1.0,XGB,cenario4/resultado_108
274,20.45341992378235,0.035408973693847656,1.0,1.0,XGB,cenario4/resultado_108
275,0.3679344654083252,0.017154693603515625,0.9989290495314591,0.9996876394466756,LogClass,cenario4/resultado_109
276,0.3275918960571289,0.01703333854675293,0.9995537706381079,0.9999330655957163,LogClass,cenario4/resultado_109
277,0.36272621154785156,0.01742100715637207,0.9995537706381079,0.999888442659527,LogClass,cenario4/resultado_109
278,0.3773775100708008,0.01748800277709961,0.9990182954038376,0.9992860330209727,LogClass,cenario4/resultado_109
279,0.36121249198913574,0.017902374267578125,0.9977240271331667,0.9985049982149232,LogClass,cenario4/resultado_109
280,7.342348098754883,0.5370230674743652,1.0,1.0,RF,cenario4/resultado_109
281,7.10912561416626,0.3861122131347656,1.0,1.0,RF,cenario4/resultado_109
282,7.676939487457275,0.39487576484680176,1.0,1.0,RF,cenario4/resultado_109
283,9.876935005187988,0.3912982940673828,0.8333333333333333,1.0,RF,cenario4/resultado_109
284,7.133728981018066,0.3870856761932373,0.875,1.0,RF,cenario4/resultado_109
285,20.061646938323975,0.21686077117919922,1.0,1.0,MLP,cenario4/resultado_109
286,17.159255504608154,0.2142322063446045,0.9998661311914324,0.9999330655957162,MLP,cenario4/resultado_109
287,19.887154817581177,0.2401418685913086,0.75,0.9999553770638109,MLP,cenario4/resultado_109
288,19.323971271514893,0.2871243953704834,1.0,1.0,MLP,cenario4/resultado_109
289,18.666377305984497,0.23311901092529297,0.75,1.0,MLP,cenario4/resultado_109
290,0.22463107109069824,0.07434773445129395,0.5,0.9999330655957163,SVM,cenario4/resultado_109
291,0.36267709732055664,0.14373087882995605,0.5,1.0,SVM,cenario4/resultado_109
292,0.4168820381164551,0.1239922046661377,0.5,0.9999107541276215,SVM,cenario4/resultado_109
293,0.289520263671875,0.10068488121032715,0.5,1.0,SVM,cenario4/resultado_109
294,0.20016074180603027,0.06803464889526367,0.5,1.0,SVM,cenario4/resultado_109
295,14.302861452102661,0.06831192970275879,0.9999107541276215,1.0,XGB,cenario4/resultado_109
296,14.265347003936768,0.07125973701477051,1.0,1.0,XGB,cenario4/resultado_109
297,14.441539287567139,0.037770986557006836,1.0,1.0,XGB,cenario4/resultado_109
298,14.432605743408203,0.05389523506164551,1.0,1.0,XGB,cenario4/resultado_109
299,14.403843641281128,0.04547762870788574,1.0,1.0,XGB,cenario4/resultado_109
300,0.24673104286193848,0.014386892318725586,0.9962213554363726,0.9964651389566065,LogClass,cenario4/resultado_11
301,0.2456517219543457,0.013750791549682617,0.499878108239883,0.9512432959531936,LogClass,cenario4/resultado_11
302,0.25240159034729004,0.014871835708618164,0.9968308142369575,0.9954900048756704,LogClass,cenario4/resultado_11
303,0.2908592224121094,0.013802528381347656,0.999878108239883,1.0,LogClass,cenario4/resultado_11
304,0.26180458068847656,0.014318227767944336,0.9995733268316469,1.0,LogClass,cenario4/resultado_11
305,5.915015697479248,0.3079972267150879,1.0,1.0,RF,cenario4/resultado_11
306,5.762470483779907,0.3106558322906494,1.0,1.0,RF,cenario4/resultado_11
307,5.532050609588623,0.3025805950164795,0.5,1.0,RF,cenario4/resultado_11
308,5.520954370498657,0.42362117767333984,0.5,1.0,RF,cenario4/resultado_11
309,6.822806119918823,0.31442975997924805,0.5,1.0,RF,cenario4/resultado_11
310,5.615445852279663,0.15884017944335938,0.5,0.3985860555826426,MLP,cenario4/resultado_11
