AUC,B_ACC,F1,F2,Model,cenario/amostra
0.9908946163797393,0.9908946163797393,0.6047516198704104,0.7927519818799548,LogClass,cenario4/resultado_22
1.0,1.0,1.0,1.0,RF,cenario4/resultado_22
0.982093100948211,0.9820931009482109,0.9782608695652174,0.9698275862068965,MLP,cenario4/resultado_22
0.9107142857142857,0.9107142857142857,0.9019607843137255,0.8518518518518519,SVM,cenario4/resultado_22
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_22
0.9971992653810835,0.9971992653810835,0.6839378238341969,0.8439897698209718,LogClass,cenario4/resultado_220
1.0,1.0,1.0,1.0,RF,cenario4/resultado_220
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_220
0.8636363636363636,0.8636363636363636,0.8421052631578948,0.7692307692307693,SVM,cenario4/resultado_220
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_220
0.9926144086995923,0.9926144086995923,0.5558583106267031,0.7578008915304606,LogClass,cenario4/resultado_221
0.9999093792478477,0.9999093792478477,0.9902912621359222,0.9960937499999999,RF,cenario4/resultado_221
0.9652331707490427,0.9652331707490427,0.9178743961352657,0.925925925925926,MLP,cenario4/resultado_221
0.7254901960784313,0.7254901960784313,0.6216216216216216,0.5066079295154184,SVM,cenario4/resultado_221
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_221
0.9904969313007325,0.9904969313007326,0.4418604651162791,0.6643356643356644,LogClass,cenario4/resultado_222
1.0,1.0,1.0,1.0,RF,cenario4/resultado_222
0.999851514551574,0.999851514551574,0.9806451612903226,0.9921671018276762,MLP,cenario4/resultado_222
0.9210526315789473,0.9210526315789473,0.9142857142857143,0.8695652173913043,SVM,cenario4/resultado_222
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_222
0.9987347931873479,0.9987347931873479,0.1875,0.3658536585365854,LogClass,cenario4/resultado_223
1.0,1.0,1.0,1.0,RF,cenario4/resultado_223
0.6666666666666666,0.6666666666666666,0.5,0.3846153846153846,MLP,cenario4/resultado_223
0.5,0.5,0.0,0.0,SVM,cenario4/resultado_223
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_223
0.9908608189523128,0.9908608189523129,0.5326370757180157,0.7402031930333818,LogClass,cenario4/resultado_224
1.0,1.0,1.0,1.0,RF,cenario4/resultado_224
0.9950980392156863,0.9950980392156863,0.9950738916256158,0.9921414538310412,MLP,cenario4/resultado_224
0.892156862745098,0.892156862745098,0.8791208791208792,0.819672131147541,SVM,cenario4/resultado_224
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_224
0.9984612329991065,0.9984612329991065,0.9173333333333333,0.9652076318742986,LogClass,cenario4/resultado_225
1.0,1.0,1.0,1.0,RF,cenario4/resultado_225
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_225
0.9418604651162791,0.9418604651162791,0.9382716049382717,0.9047619047619048,SVM,cenario4/resultado_225
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_225
0.9857315415974635,0.9857315415974635,0.4505813953488372,0.6721595836947094,LogClass,cenario4/resultado_226
1.0,1.0,1.0,1.0,RF,cenario4/resultado_226
0.9996980220443907,0.9996980220443907,0.9748427672955975,0.9897828863346105,MLP,cenario4/resultado_226
0.9580645161290322,0.9580645161290322,0.9562289562289563,0.9317585301837271,SVM,cenario4/resultado_226
0.9999622527555488,0.9999622527555488,0.9967845659163987,0.9987113402061856,XGB,cenario4/resultado_226
0.9945406256147944,0.9945406256147944,0.6476190476190475,0.821256038647343,LogClass,cenario4/resultado_227
1.0,1.0,1.0,1.0,RF,cenario4/resultado_227
0.9999508164469801,0.9999508164469801,0.9951219512195122,0.9980430528375734,MLP,cenario4/resultado_227
0.9313725490196079,0.9313725490196079,0.9263157894736842,0.8870967741935485,SVM,cenario4/resultado_227
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_227
0.9990612648221343,0.9990612648221344,0.8875739644970414,0.9517766497461929,LogClass,cenario4/resultado_228
1.0,1.0,1.0,1.0,RF,cenario4/resultado_228
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_228
0.9333333333333333,0.9333333333333333,0.9285714285714286,0.8904109589041096,SVM,cenario4/resultado_228
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_228
0.9985135962227857,0.9985135962227857,0.826530612244898,0.9225512528473804,LogClass,cenario4/resultado_229
1.0,1.0,1.0,1.0,RF,cenario4/resultado_229
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_229
0.8703703703703703,0.8703703703703703,0.851063829787234,0.78125,SVM,cenario4/resultado_229
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_229
0.9839588769010178,0.9839588769010178,0.4507936507936508,0.6685499058380415,LogClass,cenario4/resultado_23
1.0,1.0,1.0,1.0,RF,cenario4/resultado_23
0.9722222222222222,0.9722222222222222,0.9714285714285714,0.9550561797752809,MLP,cenario4/resultado_23
0.8958333333333333,0.8958333333333333,0.8837209302325582,0.826086956521739,SVM,cenario4/resultado_23
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_23
0.9913812277580072,0.9913812277580072,0.6153846153846153,0.8,LogClass,cenario4/resultado_230
1.0,1.0,1.0,1.0,RF,cenario4/resultado_230
0.9918798788887614,0.9918798788887613,0.9878542510121457,0.9854604200323102,MLP,cenario4/resultado_230
0.7137096774193549,0.7137096774193549,0.5988700564971752,0.48269581056466304,SVM,cenario4/resultado_230
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_230
0.9951091433278418,0.9951091433278418,0.5320197044334976,0.7397260273972603,LogClass,cenario4/resultado_231
1.0,1.0,1.0,1.0,RF,cenario4/resultado_231
0.9906892580389285,0.9906892580389286,0.9814814814814815,0.9814814814814815,MLP,cenario4/resultado_231
0.8703703703703703,0.8703703703703703,0.851063829787234,0.78125,SVM,cenario4/resultado_231
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_231
0.9999155761924863,0.9999155761924863,0.9615384615384615,0.9842519685039369,LogClass,cenario4/resultado_232
1.0,1.0,1.0,1.0,RF,cenario4/resultado_232
0.9999155761924863,0.9999155761924863,0.9615384615384615,0.9842519685039369,MLP,cenario4/resultado_232
0.64,0.64,0.43750000000000006,0.3271028037383178,SVM,cenario4/resultado_232
0.9999577880962431,0.9999577880962431,0.9803921568627451,0.9920634920634919,XGB,cenario4/resultado_232
0.9823347207433937,0.9823347207433937,0.3399638336347197,0.562874251497006,LogClass,cenario4/resultado_233
0.9999516019746395,0.9999516019746395,0.9947089947089947,0.9978768577494693,RF,cenario4/resultado_233
0.9094776720343853,0.9094776720343853,0.8901734104046243,0.8461538461538461,MLP,cenario4/resultado_233
0.7553191489361701,0.7553191489361701,0.676056338028169,0.5660377358490566,SVM,cenario4/resultado_233
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_233
0.9957302872352223,0.9957302872352223,0.09411764705882353,0.20618556701030927,LogClass,cenario4/resultado_234
1.0,1.0,1.0,1.0,RF,cenario4/resultado_234
0.75,0.75,0.6666666666666666,0.5555555555555556,MLP,cenario4/resultado_234
0.5,0.5,0.0,0.0,SVM,cenario4/resultado_234
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_234
0.9919027340615935,0.9919027340615936,0.8763440860215054,0.9400230680507498,LogClass,cenario4/resultado_235
1.0,1.0,1.0,1.0,RF,cenario4/resultado_235
0.9938931062148985,0.9938931062148986,0.9908814589665653,0.9890776699029126,MLP,cenario4/resultado_235
0.7090909090909091,0.7090909090909091,0.5897435897435896,0.4732510288065844,SVM,cenario4/resultado_235
0.996969696969697,0.996969696969697,0.9969604863221885,0.9951456310679612,XGB,cenario4/resultado_235
0.9760402523760083,0.9760402523760083,0.14285714285714288,0.29411764705882354,LogClass,cenario4/resultado_236
0.99,0.99,0.98989898989899,0.9839357429718876,RF,cenario4/resultado_236
0.9599201341745867,0.9599201341745867,0.9387755102040817,0.9274193548387097,MLP,cenario4/resultado_236
0.6799999999999999,0.6799999999999999,0.5294117647058824,0.4128440366972476,SVM,cenario4/resultado_236
0.9899201341745867,0.9899201341745867,0.9702970297029702,0.9760956175298805,XGB,cenario4/resultado_236
0.9978909465020577,0.9978909465020576,0.7918781725888325,0.9048723897911832,LogClass,cenario4/resultado_237
0.9935897435897436,0.9935897435897436,0.9935483870967742,0.9897172236503856,RF,cenario4/resultado_237
0.9678972776194998,0.9678972776194998,0.9605263157894737,0.9455958549222798,MLP,cenario4/resultado_237
0.6987179487179487,0.6987179487179487,0.5688073394495413,0.45189504373177836,SVM,cenario4/resultado_237
0.9935897435897436,0.9935897435897436,0.9935483870967742,0.9897172236503856,XGB,cenario4/resultado_237
0.9924581296161449,0.9924581296161448,0.026845637583892617,0.06451612903225805,LogClass,cenario4/resultado_238
1.0,1.0,1.0,1.0,RF,cenario4/resultado_238
0.5,0.5,0.0,0.0,MLP,cenario4/resultado_238
0.5,0.5,0.0,0.0,SVM,cenario4/resultado_238
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_238
0.9849643221202854,0.9849643221202854,0.15885947046843174,0.3207236842105263,LogClass,cenario4/resultado_239
1.0,1.0,1.0,1.0,RF,cenario4/resultado_239
0.9861601191876421,0.9861601191876421,0.7238095238095238,0.8558558558558558,MLP,cenario4/resultado_239
0.6666666666666666,0.6666666666666666,0.5,0.3846153846153846,SVM,cenario4/resultado_239
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_239
0.9998050226173764,0.9998050226173764,0.9659863945578232,0.9861111111111113,LogClass,cenario4/resultado_24
1.0,1.0,1.0,1.0,RF,cenario4/resultado_24
0.9999610045234752,0.9999610045234752,0.993006993006993,0.997191011235955,MLP,cenario4/resultado_24
0.9788732394366197,0.9788732394366197,0.9784172661870503,0.9659090909090909,SVM,cenario4/resultado_24
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_24
0.997027053810326,0.9970270538103261,0.4,0.625,LogClass,cenario4/resultado_240
1.0,1.0,1.0,1.0,RF,cenario4/resultado_240
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_240
0.675,0.675,0.5185185185185185,0.40229885057471265,SVM,cenario4/resultado_240
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_240
0.9980274086378738,0.9980274086378738,0.3448275862068966,0.5681818181818181,LogClass,cenario4/resultado_241
1.0,1.0,1.0,1.0,RF,cenario4/resultado_241
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_241
0.5,0.5,0.0,0.0,SVM,cenario4/resultado_241
0.9999480897009967,0.9999480897009967,0.9523809523809523,0.980392156862745,XGB,cenario4/resultado_241
0.9773109243697479,0.9773109243697479,0.407185628742515,0.625,LogClass,cenario4/resultado_242
1.0,1.0,1.0,1.0,RF,cenario4/resultado_242
0.9642857142857143,0.9642857142857143,0.962962962962963,0.9420289855072465,MLP,cenario4/resultado_242
0.8857142857142857,0.8857142857142857,0.870967741935484,0.8083832335329342,SVM,cenario4/resultado_242
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_242
0.9918467386954781,0.9918467386954781,0.44745762711864406,0.6693711967545639,LogClass,cenario4/resultado_243
1.0,1.0,1.0,1.0,RF,cenario4/resultado_243
0.9998499399759905,0.9998499399759904,0.9777777777777777,0.990990990990991,MLP,cenario4/resultado_243
0.6818181818181819,0.6818181818181819,0.5333333333333333,0.41666666666666674,SVM,cenario4/resultado_243
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_243
0.9957093436736031,0.9957093436736031,0.9689922480620156,0.9827044025157233,LogClass,cenario4/resultado_245
1.0,1.0,1.0,1.0,RF,cenario4/resultado_245
0.9920174345837574,0.9920174345837574,0.9880478087649401,0.985691573926868,MLP,cenario4/resultado_245
0.9444444444444444,0.9444444444444444,0.9411764705882353,0.9090909090909091,SVM,cenario4/resultado_245
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_245
0.9970123361603701,0.9970123361603701,0.7669172932330827,0.8916083916083917,LogClass,cenario4/resultado_246
1.0,1.0,1.0,1.0,RF,cenario4/resultado_246
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_246
0.946078431372549,0.946078431372549,0.9430051813471504,0.9118236472945891,SVM,cenario4/resultado_246
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_246
0.9964613237639554,0.9964613237639554,0.14457831325301204,0.297029702970297,LogClass,cenario4/resultado_247
1.0,1.0,1.0,1.0,RF,cenario4/resultado_247
0.9166168261562999,0.9166168261562999,0.8333333333333334,0.8333333333333334,MLP,cenario4/resultado_247
0.5,0.5,0.0,0.0,SVM,cenario4/resultado_247
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_247
0.9900708458565909,0.9900708458565908,0.37288135593220334,0.5978260869565217,LogClass,cenario4/resultado_248
1.0,1.0,1.0,1.0,RF,cenario4/resultado_248
0.9635290214294079,0.9635290214294079,0.9444444444444444,0.9340659340659339,MLP,cenario4/resultado_248
0.7090909090909091,0.7090909090909091,0.5897435897435896,0.4732510288065844,SVM,cenario4/resultado_248
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_248
0.9998475454822644,0.9998475454822644,0.9795918367346939,0.9917355371900827,LogClass,cenario4/resultado_249
1.0,1.0,1.0,1.0,RF,cenario4/resultado_249
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_249
0.9444444444444444,0.9444444444444444,0.9411764705882353,0.9090909090909091,SVM,cenario4/resultado_249
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_249
0.9887519782952747,0.9887519782952747,0.2196078431372549,0.41297935103244837,LogClass,cenario4/resultado_25
1.0,1.0,1.0,1.0,RF,cenario4/resultado_25
0.96422919156358,0.96422919156358,0.9454545454545454,0.9352517985611511,MLP,cenario4/resultado_25
0.6428571428571428,0.6428571428571428,0.4444444444444445,0.3333333333333333,SVM,cenario4/resultado_25
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_25
0.99982149232417,0.99982149232417,0.9642857142857143,0.9854014598540146,LogClass,cenario4/resultado_250
1.0,1.0,1.0,1.0,RF,cenario4/resultado_250
0.9999553730810425,0.9999553730810424,0.9908256880733944,0.9963099630996309,MLP,cenario4/resultado_250
0.6666666666666666,0.6666666666666666,0.5,0.3846153846153846,SVM,cenario4/resultado_250
0.9999553730810425,0.9999553730810424,0.9908256880733944,0.9963099630996309,XGB,cenario4/resultado_250
0.9946344029458181,0.9946344029458181,0.32,0.5405405405405406,LogClass,cenario4/resultado_251
1.0,1.0,1.0,1.0,RF,cenario4/resultado_251
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_251
0.625,0.625,0.4,0.29411764705882354,SVM,cenario4/resultado_251
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_251
0.9773348519362186,0.9773348519362186,0.29432624113475175,0.5104551045510456,LogClass,cenario4/resultado_252
1.0,1.0,1.0,1.0,RF,cenario4/resultado_252
0.9636845788621455,0.9636845788621455,0.9447852760736196,0.9344660194174756,MLP,cenario4/resultado_252
0.7409638554216867,0.7409638554216867,0.6504065040650406,0.5376344086021505,SVM,cenario4/resultado_252
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_252
0.9909897548481522,0.9909897548481522,0.5386416861826698,0.7448186528497409,LogClass,cenario4/resultado_253
0.9999542627149652,0.9999542627149652,0.9956709956709957,0.9982638888888888,RF,cenario4/resultado_253
0.969245056396061,0.9692450563960611,0.9391304347826087,0.9391304347826086,MLP,cenario4/resultado_253
0.921281757584435,0.921281757584435,0.8738738738738738,0.855379188712522,SVM,cenario4/resultado_253
0.9999542627149652,0.9999542627149652,0.9956709956709957,0.9982638888888888,XGB,cenario4/resultado_253
0.9999259807549963,0.9999259807549963,0.9824561403508771,0.9929078014184396,LogClass,cenario4/resultado_254
1.0,1.0,1.0,1.0,RF,cenario4/resultado_254
0.9999629903774981,0.9999629903774981,0.9911504424778761,0.9964412811387899,MLP,cenario4/resultado_254
0.8928571428571428,0.8928571428571428,0.88,0.8208955223880596,SVM,cenario4/resultado_254
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_254
0.9954108858057631,0.9954108858057631,0.707482993197279,0.858085808580858,LogClass,cenario4/resultado_255
1.0,1.0,1.0,1.0,RF,cenario4/resultado_255
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_255
0.9038461538461539,0.9038461538461539,0.8936170212765957,0.84,SVM,cenario4/resultado_255
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_255
0.9876138433515483,0.9876138433515482,0.5177304964539007,0.7285429141716567,LogClass,cenario4/resultado_256
1.0,1.0,1.0,1.0,RF,cenario4/resultado_256
0.9897260273972603,0.9897260273972603,0.9896193771626297,0.9834938101788172,MLP,cenario4/resultado_256
0.9315068493150684,0.9315068493150684,0.9264705882352942,0.8873239436619718,SVM,cenario4/resultado_256
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_256
0.965582743037599,0.965582743037599,0.4437869822485207,0.6521739130434783,LogClass,cenario4/resultado_257
1.0,1.0,1.0,1.0,RF,cenario4/resultado_257
0.9683049695033001,0.9683049695033001,0.961038961038961,0.9462915601023018,MLP,cenario4/resultado_257
0.7468354430379747,0.7468354430379747,0.6610169491525424,0.5492957746478874,SVM,cenario4/resultado_257
0.9999505391235533,0.9999505391235533,0.9937106918238994,0.9974747474747474,XGB,cenario4/resultado_257
0.988668975754577,0.988668975754577,0.19649122807017544,0.37940379403794044,LogClass,cenario4/resultado_258
1.0,1.0,1.0,1.0,RF,cenario4/resultado_258
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_258
0.7142857142857143,0.7142857142857143,0.6,0.48387096774193544,SVM,cenario4/resultado_258
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_258
0.9972133005856791,0.9972133005856791,0.4040404040404041,0.6289308176100629,LogClass,cenario4/resultado_259
1.0,1.0,1.0,1.0,RF,cenario4/resultado_259
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_259
0.625,0.625,0.4,0.29411764705882354,SVM,cenario4/resultado_259
0.975,0.975,0.9743589743589743,0.9595959595959596,XGB,cenario4/resultado_259
0.9916531705493957,0.9916531705493958,0.5914634146341464,0.7835218093699515,LogClass,cenario4/resultado_26
0.9998131306839416,0.9998131306839417,0.9847715736040609,0.9938524590163934,RF,cenario4/resultado_26
0.9688852956323953,0.9688852956323952,0.9528795811518325,0.9439834024896266,MLP,cenario4/resultado_26
0.7474226804123711,0.7474226804123711,0.6620689655172414,0.5504587155963303,SVM,cenario4/resultado_26
0.9946584915086839,0.994658491508684,0.9795918367346939,0.9856262833675565,XGB,cenario4/resultado_26
0.9827718409299628,0.9827718409299628,0.583963691376702,0.7763475462590507,LogClass,cenario4/resultado_260
0.999946529782911,0.9999465297829109,0.9974293059125964,0.9989701338825953,RF,cenario4/resultado_260
0.9890490790444155,0.9890490790444155,0.9595959595959594,0.9713701431492842,MLP,cenario4/resultado_260
0.9237070956631795,0.9237070956631794,0.8505154639175259,0.8505154639175257,SVM,cenario4/resultado_260
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_260
0.9746178524249858,0.9746178524249858,0.17484662576687116,0.3462940461725395,LogClass,cenario4/resultado_261
0.9998112851481412,0.9998112851481411,0.9661016949152543,0.9861591695501731,RF,cenario4/resultado_261
0.9648179232758249,0.9648179232758249,0.9464285714285715,0.9363957597173146,MLP,cenario4/resultado_261
0.7192982456140351,0.7192982456140351,0.6097560975609756,0.4940711462450592,SVM,cenario4/resultado_261
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_261
0.9973321858864028,0.9973321858864028,0.7596899224806202,0.8876811594202898,LogClass,cenario4/resultado_262
1.0,1.0,1.0,1.0,RF,cenario4/resultado_262
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_262
0.9387755102040816,0.9387755102040816,0.9347826086956522,0.8995815899581588,SVM,cenario4/resultado_262
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_262
0.9980026631158455,0.9980026631158455,0.704225352112676,0.8561643835616439,LogClass,cenario4/resultado_263
1.0,1.0,1.0,1.0,RF,cenario4/resultado_263
0.9999524443599012,0.999952444359901,0.99009900990099,0.9960159362549799,MLP,cenario4/resultado_263
0.72,0.72,0.6111111111111112,0.4954954954954955,SVM,cenario4/resultado_263
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_263
0.9922275137029383,0.9922275137029383,0.35205992509363293,0.5759803921568627,LogClass,cenario4/resultado_264
1.0,1.0,1.0,1.0,RF,cenario4/resultado_264
0.9673662637196666,0.9673662637196667,0.822429906542056,0.8870967741935485,MLP,cenario4/resultado_264
0.7234042553191489,0.7234042553191489,0.6176470588235294,0.5023923444976076,SVM,cenario4/resultado_264
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_264
0.9995407694662721,0.9995407694662721,0.7906976744186047,0.9042553191489361,LogClass,cenario4/resultado_265
1.0,1.0,1.0,1.0,RF,cenario4/resultado_265
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_265
0.6176470588235294,0.6176470588235294,0.38095238095238093,0.2777777777777778,SVM,cenario4/resultado_265
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_265
0.9998866983911172,0.9998866983911172,0.6666666666666666,0.8333333333333334,LogClass,cenario4/resultado_266
0.75,0.75,0.6666666666666666,0.5555555555555556,RF,cenario4/resultado_266
0.5,0.5,0.0,0.0,MLP,cenario4/resultado_266
0.5,0.5,0.0,0.0,SVM,cenario4/resultado_266
0.75,0.75,0.6666666666666666,0.5555555555555556,XGB,cenario4/resultado_266
0.9997563352826511,0.9997563352826511,0.9785714285714286,0.9913169319826339,LogClass,cenario4/resultado_267
1.0,1.0,1.0,1.0,RF,cenario4/resultado_267
0.9999593892137753,0.9999593892137753,0.9963636363636363,0.9985422740524782,MLP,cenario4/resultado_267
0.9043784948990481,0.9043784948990481,0.8345864661654135,0.8197932053175776,SVM,cenario4/resultado_267
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_267
0.9958097836679011,0.995809783667901,0.7207792207792209,0.8658346333853354,LogClass,cenario4/resultado_268
1.0,1.0,1.0,1.0,RF,cenario4/resultado_268
0.9999025531085559,0.9999025531085559,0.9910714285714286,0.9964093357271094,MLP,cenario4/resultado_268
0.9054054054054055,0.9054054054054055,0.8955223880597014,0.8426966292134833,SVM,cenario4/resultado_268
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_268
0.9635511882998171,0.9635511882998171,0.1671018276762402,0.33402922755741127,LogClass,cenario4/resultado_269
0.9947535801340647,0.9947535801340646,0.9895833333333334,0.9895833333333334,RF,cenario4/resultado_269
0.9633131474710542,0.9633131474710542,0.9319371727748692,0.9290187891440501,MLP,cenario4/resultado_269
0.71875,0.71875,0.6086956521739131,0.49295774647887325,SVM,cenario4/resultado_269
0.9947154936014626,0.9947154936014626,0.9844559585492227,0.9875259875259874,XGB,cenario4/resultado_269
0.9989308293045741,0.9989308293045742,0.9076305220883534,0.9608843537414964,LogClass,cenario4/resultado_27
1.0,1.0,1.0,1.0,RF,cenario4/resultado_27
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_27
0.9424778761061947,0.9424778761061947,0.9389671361502347,0.9057971014492754,SVM,cenario4/resultado_27
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_27
0.9982720178372353,0.9982720178372353,0.7862068965517242,0.9018987341772151,LogClass,cenario4/resultado_270
1.0,1.0,1.0,1.0,RF,cenario4/resultado_270
0.9998885172798216,0.9998885172798216,0.9827586206896551,0.9930313588850173,MLP,cenario4/resultado_270
0.7368421052631579,0.7368421052631579,0.6428571428571429,0.5294117647058822,SVM,cenario4/resultado_270
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_270
0.9995417048579285,0.9995417048579285,0.9158878504672897,0.9645669291338583,LogClass,cenario4/resultado_271
1.0,1.0,1.0,1.0,RF,cenario4/resultado_271
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_271
0.7448979591836735,0.7448979591836735,0.6575342465753424,0.5454545454545455,SVM,cenario4/resultado_271
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_271
0.9961066187481281,0.9961066187481282,0.8133971291866028,0.915948275862069,LogClass,cenario4/resultado_272
1.0,1.0,1.0,1.0,RF,cenario4/resultado_272
0.9999500848557452,0.9999500848557452,0.9970674486803519,0.9988249118683903,MLP,cenario4/resultado_272
0.9205882352941177,0.9205882352941177,0.9137380191693291,0.8687727825030378,SVM,cenario4/resultado_272
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_272
0.996017417162277,0.996017417162277,0.7588424437299035,0.8872180451127819,LogClass,cenario4/resultado_273
1.0,1.0,1.0,1.0,RF,cenario4/resultado_273
0.9957096107599038,0.9957096107599038,0.9915254237288136,0.9915254237288137,MLP,cenario4/resultado_273
0.8855932203389831,0.8855932203389831,0.8708133971291866,0.808170515097691,SVM,cenario4/resultado_273
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_273
0.9993670084820863,0.9993670084820863,0.8863636363636364,0.951219512195122,LogClass,cenario4/resultado_274
1.0,1.0,1.0,1.0,RF,cenario4/resultado_274
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_274
0.641025641025641,0.641025641025641,0.44000000000000006,0.32934131736526945,SVM,cenario4/resultado_274
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_274
0.9988632229901783,0.9988632229901783,0.8847926267281107,0.9504950495049505,LogClass,cenario4/resultado_275
1.0,1.0,1.0,1.0,RF,cenario4/resultado_275
0.9999545289196071,0.9999545289196071,0.9948186528497409,0.997920997920998,MLP,cenario4/resultado_275
0.9583333333333333,0.9583333333333333,0.9565217391304348,0.9322033898305083,SVM,cenario4/resultado_275
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_275
0.9911537387093771,0.9911537387093771,0.40993788819875776,0.6346153846153846,LogClass,cenario4/resultado_276
1.0,1.0,1.0,1.0,RF,cenario4/resultado_276
0.9923776831542918,0.9923776831542918,0.9848484848484849,0.9848484848484848,MLP,cenario4/resultado_276
0.9318181818181819,0.9318181818181819,0.9268292682926829,0.8878504672897197,SVM,cenario4/resultado_276
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_276
0.9992568923236976,0.9992568923236977,0.8305084745762712,0.9245283018867925,LogClass,cenario4/resultado_277
1.0,1.0,1.0,1.0,RF,cenario4/resultado_277
0.9999628446161849,0.9999628446161849,0.98989898989899,0.9959349593495935,MLP,cenario4/resultado_277
0.6632653061224489,0.6632653061224489,0.4923076923076923,0.37735849056603765,SVM,cenario4/resultado_277
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_277
0.9860227562781019,0.9860227562781018,0.9589041095890412,0.9668508287292817,LogClass,cenario4/resultado_278
0.9861111111111112,0.9861111111111112,0.9859154929577464,0.9776536312849161,RF,cenario4/resultado_278
0.9860669336946064,0.9860669336946064,0.9722222222222222,0.9722222222222222,MLP,cenario4/resultado_278
0.9583333333333333,0.9583333333333333,0.9565217391304348,0.9322033898305083,SVM,cenario4/resultado_278
0.9860669336946064,0.9860669336946064,0.9722222222222222,0.9722222222222222,XGB,cenario4/resultado_278
0.9959028246408946,0.9959028246408946,0.8303393213572855,0.9244444444444444,LogClass,cenario4/resultado_279
1.0,1.0,1.0,1.0,RF,cenario4/resultado_279
1.0,1.0,1.0,1.0,MLP,cenario4/resultado_279
0.9543269230769231,0.9543269230769231,0.9521410579345088,0.9255631733594516,SVM,cenario4/resultado_279
1.0,1.0,1.0,1.0,XGB,cenario4/resultado_279
0.9894228258030817,0.9894228258030817,0.5915966386554622,0.7836153161175422,LogClass,cenario4/resultado_28
1.0,1.0,1.0,1.0,RF,cenario4/resultado_28
0.9715473816250783,0.9715473816250781,0.967930029154519,0.9529276693455798,MLP,cenario4/resultado_28
0.8748258901366762,0.8748258901366762,0.846153846153846,0.7857142857142856,SVM,cenario4/resultado_28
0.999912945068338,0.9999129450683382,0.9943502824858756,0.9977324263038548,XGB,cenario4/resultado_28
